17.887600	9.09980000e+02	2.95903185e+00
20.084400	8.10020000e+02	2.90849574e+00
18.480500	8.79940000e+02	2.94445306e+00
18.271400	8.89930000e+02	2.94935585e+00
18.064000	8.99950000e+02	2.95421838e+00
17.729400	9.19870000e+02	2.96372646e+00
17.413400	9.39870000e+02	2.97306779e+00
17.255900	9.50010000e+02	2.97772818e+00
17.102200	9.60010000e+02	2.98227576e+00
16.933300	9.69950000e+02	2.98674935e+00
16.524400	9.89980000e+02	2.99562642e+00
16.323400	9.99970000e+02	2.99998697e+00
